,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
2,100.0,18303.0,2018-09-12,0,Female,Offered
22,79.5,46842.0,2020-11-25,1,Male,Offered
31,667.0,2190000.0,2021-09-14,14,Female,Offered
54,129.99,326046.0,2021-08-03,53,Female,Offered
80,890.0,1590000.0,2021-03-16,89,Female,Offered
81,60.0,188504.0,2021-08-12,111,Male,Offered
90,348.0,1130000.0,2021-08-11,116,Female,Offered
97,27.0,91357.0,2021-05-04,118,Female,Offered
101,17.0,43790.0,2021-06-09,124,Male,Offered
115,57.99,184964.0,2021-08-22,138,Male,Offered
122,87.9,272080.0,2021-08-26,139,Male,Offered
129,39.5,164158.0,2021-05-14,141,Male,Offered
133,199.99,481260.0,2021-06-13,143,Male,Offered
135,128.0,384118.0,2021-10-01,150,Female,Offered
143,850.0,3490000.0,2021-12-26,155,Male,Offered
154,53.0,128959.0,2021-04-15,160,Female,Offered
171,83.97,261307.0,2021-08-27,161,Female,Offered
172,25.0,29367.0,2021-01-06,168,Female,Offered
188,56.0,100919.0,2021-07-20,169,Female,Offered
189,18.0,6834.0,2020-10-13,172,Female,Offered
191,99.9,244195.0,2021-07-31,173,Female,Offered
202,57.0,172092.0,2021-08-09,186,Male,Offered
203,16.0,23326.0,2021-02-02,195,Female,Offered
224,66.2,159257.0,2022-01-22,197,Male,Offered
235,128.88,440219.0,2021-10-05,203,Male,Offered
243,104.8,396126.0,2021-10-18,211,Male,Offered
244,2.9,627.0,2017-07-21,226,Female,Offered
251,124.95,437279.0,2021-10-12,229,Male,Offered
252,100.0,180583.0,2021-03-11,235,Male,Offered
253,32.0,89018.0,2021-05-27,237,Male,Offered
263,23.95,57437.0,2021-07-30,239,Male,Offered
332,100.0,229941.0,2021-07-29,240,Female,Offered
333,5.0,719.0,2020-01-08,241,Female,Offered
337,49.0,119700.0,2021-07-31,242,Female,Offered
357,178.99,580148.0,2021-08-28,246,Male,Offered
358,0.95,229.0,2017-07-07,249,Female,Offered
378,81.0,333397.0,2021-12-10,252,Male,Offered
385,62.0,173519.0,2021-08-06,258,Male,Offered
402,159.0,537539.0,2021-10-03,259,Male,Offered
434,450.0,1460000.0,2021-08-27,260,Male,Offered
436,107.0,355160.0,2021-08-23,263,Male,Offered
437,870.0,1840000.0,2021-04-10,264,Female,Offered
452,265.0,855627.0,2021-08-28,273,Male,Offered
453,1.2,260.0,2017-07-21,280,Male,Offered
456,27.49,44178.0,2021-03-03,283,Female,Offered
468,31.99,56160.0,2021-03-13,285,Female,Offered
483,200.0,650250.0,2021-08-28,286,Male,Offered
492,30.0,44454.0,2021-03-05,287,Female,Offered
496,29.0,71554.0,2021-07-31,291,Male,Offered
506,12.0,14478.0,2021-01-17,294,Male,Offered
509,13.66,52147.0,2021-05-13,299,Male,Offered
513,84.69,206259.0,2022-01-25,300,Male,Offered
517,46.5,151271.0,2021-08-11,307,Male,Offered
526,84.95,350522.0,2021-12-06,308,Male,Offered
567,0.0,0.0,2021-09-17,309,Male,Offered
575,150.0,443904.0,2021-09-26,312,Male,Offered
591,0.0,0.0,2021-10-29,318,Female,Offered
599,155.0,636672.0,2021-12-24,322,Female,Offered
601,83.0,256052.0,2022-01-20,325,Male,Offered
606,52.0,168442.0,2021-08-13,328,Male,Offered
619,24.9,37558.0,2021-02-27,329,Female,Offered
621,15.25,31591.0,2021-05-23,332,Male,Offered
647,114.99,280054.0,2022-01-25,335,Male,Offered
652,250.0,806128.0,2021-08-28,338,Male,Offered
702,0.0,0.0,2021-08-31,339,Female,Offered
713,140.0,564570.0,2021-12-28,340,Male,Offered
719,300.0,963672.0,2021-08-31,341,Female,Offered
742,160.69,513859.0,2021-08-29,342,Female,Offered
743,15.0,2982.0,2020-05-14,344,Male,Offered
749,57.69,237397.0,2021-12-24,349,Male,Offered
752,27.99,67763.0,2021-07-30,352,Female,Offered
768,100.0,267432.0,2021-08-04,353,Female,Offered
770,360.0,1470000.0,2021-10-24,364,Male,Offered
774,400.0,1160000.0,2021-08-06,365,Male,Offered
786,70.0,231235.0,2021-08-23,368,Female,Offered
789,602.0,1930000.0,2022-01-17,374,Female,Offered
803,29.9,97681.0,2021-05-17,376,Female,Offered
807,60.0,146458.0,2021-07-31,381,Female,Offered
816,649.0,2120000.0,2021-08-30,382,Female,Offered
817,39.7,92613.0,2021-04-21,383,Female,Offered
820,68.0,127152.0,2021-03-15,384,Female,Offered
850,104.95,332750.0,2022-01-19,385,Female,Offered
866,189.0,468525.0,2022-01-25,387,Male,Offered
874,119.9,504747.0,2021-11-22,399,Male,Offered
875,0.95,229.0,2017-07-07,404,Female,Offered
929,315.0,981049.0,2021-08-26,406,Male,Offered
933,99.0,216663.0,2021-04-24,407,Female,Offered
953,29.0,74513.0,2021-06-14,410,Male,Offered
955,24.99,47643.0,2021-02-21,411,Female,Offered
965,248.0,648188.0,2021-08-05,416,Male,Offered
968,105.0,323921.0,2022-01-20,418,Female,Offered
972,158.0,572938.0,2021-10-14,422,Female,Offered
978,107.5,335897.0,2021-09-27,423,Male,Offered
986,19.95,39167.0,2021-04-01,426,Male,Offered
989,34.4,87614.0,2021-08-01,430,Female,Offered
991,26.99,51456.0,2021-02-21,431,Female,Offered
993,143.0,565435.0,2021-09-03,432,Male,Offered
997,100.0,318443.0,2021-08-24,435,Male,Offered
1026,0.0,0.0,2022-01-17,441,Male,Offered
1038,225.0,869724.0,2022-01-04,445,Female,Offered
1062,300.0,1080000.0,2021-10-06,446,Female,Offered
1077,94.69,232673.0,2022-01-24,447,Male,Offered
1101,36.95,91659.0,2021-08-03,449,Female,Offered
1110,269.0,973481.0,2021-10-08,453,Male,Offered
1145,144.95,353414.0,2022-01-25,457,Male,Offered
1148,0.0,0.0,2021-08-01,465,Male,Offered
1158,19.49,35207.0,2021-03-11,470,Male,Offered
1160,39.99,76026.0,2021-02-18,471,Female,Offered
1163,29.99,95050.0,2021-05-03,473,Female,Offered
1164,135.0,451532.0,2021-08-23,480,Male,Offered
1189,81.5,252346.0,2021-08-27,483,Male,Offered
1190,16.0,20380.0,2021-01-28,485,Male,Offered
1202,188.0,588666.0,2021-09-23,486,Female,Offered
1212,27.5,52876.0,2021-04-01,488,Female,Offered
1225,73.5,294717.0,2021-12-12,489,Male,Offered
1236,143.69,474713.0,2022-01-15,490,Female,Offered
1249,145.0,416742.0,2021-09-28,494,Male,Offered
1250,90.0,277646.0,2022-01-20,496,Male,Offered
1269,22.99,94632.0,2021-05-14,497,Male,Offered
1275,125.0,252945.0,2021-07-22,501,Female,Offered
1276,0.6,123.0,2017-07-13,502,Male,Offered
1281,94.5,325106.0,2021-09-10,503,Male,Offered
1285,51.0,165320.0,2021-08-14,505,Male,Offered
1295,31.0,71265.0,2021-04-14,506,Male,Offered
1298,127.49,410464.0,2022-01-08,507,Female,Offered
1301,1.1,217.0,2017-07-14,508,Male,Offered
1314,110.0,530336.0,2021-11-09,509,Female,Offered
1336,100.0,40450.0,2020-08-29,510,Male,Offered
1357,342.69,1060000.0,2021-08-27,512,Male,Offered
1358,0.6,130.0,2017-07-21,516,Male,Offered
1363,28.0,46538.0,2021-03-26,518,Male,Offered
1388,522.0,1670000.0,2021-08-29,522,Female,Offered
1397,110.0,273918.0,2022-01-26,526,Male,Offered
1400,22.0,57984.0,2021-06-02,531,Male,Offered
1407,104.95,435354.0,2021-12-06,534,Female,Offered
1414,19.95,36535.0,2021-03-30,535,Male,Offered
1416,420.69,1360000.0,2021-08-24,536,Male,Offered
1417,120.0,401362.0,2021-08-23,537,Female,Offered
1425,300.0,1260000.0,2021-12-09,538,Female,Offered
1431,190.0,607426.0,2021-08-29,541,Male,Offered
1435,0.0,0.0,2021-02-22,547,Female,Offered
1472,0.0,0.0,2022-01-25,548,Female,Offered
1479,74.99,184689.0,2021-07-31,550,Male,Offered
1489,48.75,146841.0,2021-08-19,551,Male,Offered
1499,175.0,790260.0,2021-11-26,553,Female,Offered
1500,71.45,268384.0,2022-01-01,555,Male,Offered
1505,245.0,923709.0,2021-10-14,556,Male,Offered
1515,675.0,3110000.0,2021-11-07,561,Male,Offered
1518,750.0,2370000.0,2021-08-11,563,Female,Offered
1556,74.99,284181.0,2021-12-29,564,Male,Offered
1560,245.0,796534.0,2021-08-28,568,Male,Offered
1564,220.0,696414.0,2021-08-30,570,Male,Offered
1569,288.88,1140000.0,2021-09-06,573,Female,Offered
1573,240.0,774907.0,2021-08-28,577,Male,Offered
1592,111.0,534156.0,2021-11-08,578,Male,Offered
1593,3.5,573.0,2020-01-16,580,Female,Offered
1651,23.0,43812.0,2021-07-16,583,Male,Offered
1683,315.0,1010000.0,2021-08-29,586,Female,Offered
1689,242.42,969765.0,2021-10-27,588,Female,Offered
1693,137.0,448982.0,2021-08-21,589,Female,Offered
1699,23.0,40084.0,2021-03-13,591,Male,Offered
1708,195.0,628218.0,2021-08-13,593,Female,Offered
1725,92.99,385365.0,2021-12-10,596,Female,Offered
1729,20.99,35549.0,2021-03-29,599,Male,Offered
1732,604.0,1950000.0,2021-08-28,604,Female,Offered
1738,400.0,1910000.0,2021-11-12,605,Male,Offered
1751,57.0,172287.0,2021-08-12,607,Male,Offered
1756,200.0,645382.0,2021-08-28,608,Male,Offered
1769,220.0,712692.0,2021-08-28,610,Male,Offered
1775,79.0,260544.0,2021-08-24,613,Male,Offered
1776,29.99,56188.0,2021-03-14,615,Male,Offered
1810,0.0,0.0,2021-09-17,616,Female,Offered
1816,0.0,0.0,2021-08-28,617,Male,Offered
1831,94.0,356056.0,2021-09-03,618,Female,Offered
1844,49.97,157888.0,2021-08-11,620,Female,Offered
1846,140.0,598475.0,2021-11-25,621,Male,Offered
1889,125.0,395254.0,2021-08-27,622,Male,Offered
1896,0.0,0.0,2021-08-12,627,Male,Offered
1907,109.88,396594.0,2021-09-16,628,Female,Offered
1911,127.0,490455.0,2021-10-16,632,Male,Offered
1920,634.0,1380000.0,2021-06-29,634,Male,Offered
1921,0.0,0.0,2021-11-10,635,Alien,Offered
1933,69.99,265296.0,2022-01-02,636,Male,Offered
1944,0.0,0.0,2021-11-02,638,Male,Offered
1965,148.0,495599.0,2021-08-23,639,Male,Offered
1966,225.0,161485.0,2017-12-17,641,Female,Offered
1989,168.0,644818.0,2021-12-14,642,Female,Offered
2009,111.11,447182.0,2021-12-21,643,Male,Offered
2013,160.0,596093.0,2022-01-04,648,Male,Offered
2017,149.99,481471.0,2021-08-30,650,Male,Offered
2027,100.0,371787.0,2021-09-01,660,Female,Offered
2044,87.0,374893.0,2021-11-21,661,Male,Offered
2045,6.0,1201.0,2020-05-21,665,Male,Offered
2049,239.99,421506.0,2021-03-12,668,Female,Offered
2067,0.0,0.0,2021-07-30,669,Female,Offered
2069,750.0,2480000.0,2021-08-24,674,Male,Offered
2071,14.99,28697.0,2021-02-19,675,Female,Offered
2077,19.99,36944.0,2021-03-14,678,Male,Offered
2083,0.0,0.0,2021-07-30,680,Male,Offered
2121,16.99,33763.0,2021-04-02,682,Female,Offered
2124,159.0,752378.0,2021-11-10,684,Female,Offered
2125,26.0,44846.0,2021-03-16,685,Male,Offered
2143,230.0,985216.0,2021-10-27,686,Male,Offered
2144,65.69,254015.0,2021-12-15,690,Male,Offered
2145,75.0,281719.0,2022-01-01,695,Female,Offered
2157,220.0,700799.0,2021-08-17,698,Male,Offered
2158,74.87,281230.0,2022-01-01,700,Male,Offered
2160,29.0,50637.0,2021-03-22,701,Male,Offered
2185,88.88,280802.0,2021-08-26,702,Male,Offered
2192,107.0,346945.0,2021-08-24,703,Male,Offered
2215,90.5,219423.0,2022-01-25,704,Male,Offered
2216,5.0,635.0,2020-01-03,706,Female,Offered
2243,127.5,403604.0,2021-08-30,709,Male,Offered
2261,149.99,512193.0,2021-09-01,713,Male,Offered
2268,0.0,0.0,2021-08-02,715,Male,Offered
2273,129.99,591185.0,2021-11-14,716,Male,Offered
2282,19.8,36024.0,2021-07-19,717,Female,Offered
2287,83.99,202682.0,2022-01-25,718,Male,Offered
2288,40.0,62017.0,2021-03-01,721,Female,Offered
2291,266.6,1160000.0,2021-11-29,723,Male,Offered
2299,25.0,56945.0,2021-07-27,729,Female,Offered
2305,24.5,55774.0,2021-04-24,730,Male,Offered
2306,37.77,86525.0,2021-04-21,734,Male,Offered
2320,134.99,442844.0,2021-08-21,735,Male,Offered
2323,160.0,757110.0,2021-11-10,738,Male,Offered
2332,150.0,390309.0,2022-01-22,740,Male,Offered
2360,0.0,0.0,2021-10-21,741,Male,Offered
2371,0.0,0.0,2021-07-30,743,Male,Offered
2374,69.0,136189.0,2021-02-19,744,Female,Offered
2382,69.5,280455.0,2021-12-12,749,Female,Offered
2401,113.0,404052.0,2021-09-16,750,Male,Offered
2413,140.0,470988.0,2021-09-19,751,Male,Offered
2415,84.77,318417.0,2022-01-01,753,Female,Offered
2428,40.0,121506.0,2021-08-18,759,Female,Offered
2429,70.0,128030.0,2021-03-18,762,Male,Offered
2432,245.0,634881.0,2022-01-22,765,Male,Offered
2450,86.95,332038.0,2022-01-05,769,Male,Offered
2452,999.0,2170000.0,2021-04-10,772,Male,Offered
2480,55.0,167991.0,2021-08-08,773,Female,Offered
2484,84.0,265611.0,2021-08-27,774,Male,Offered
2503,18.99,13603.0,2020-12-29,777,Male,Offered
2521,99.98,277636.0,2021-08-06,782,Female,Offered
2533,399.0,1560000.0,2021-12-17,784,Male,Offered
2579,92.95,411746.0,2021-12-09,793,Male,Offered
2584,249.0,791422.0,2021-08-29,794,Male,Offered
2596,57.5,182091.0,2021-08-22,797,Male,Offered
2600,137.95,651432.0,2021-11-15,800,Male,Offered
2605,138.0,493338.0,2021-10-07,801,Male,Offered
2639,29.95,65190.0,2021-07-25,803,Male,Offered
2648,250.0,614825.0,2021-07-31,807,Male,Offered
2649,145.0,460868.0,2021-08-29,809,Male,Offered
2652,500.0,2380000.0,2021-11-11,810,Male,Offered
2654,750.0,2480000.0,2021-08-24,811,Male,Offered
2667,20.49,35121.0,2021-03-24,812,Male,Offered
2683,138.88,526423.0,2022-01-02,814,Male,Offered
2688,90.0,298344.0,2021-08-24,817,Male,Offered
2689,145.0,484979.0,2021-08-23,818,Female,Offered
2695,15.99,29624.0,2021-02-12,819,Male,Offered
2715,15.9,34762.0,2021-06-20,820,Male,Offered
2738,227.0,627803.0,2021-05-01,824,Male,Offered
2749,60.0,126964.0,2021-04-06,825,Female,Offered
2760,140.0,293377.0,2021-07-12,827,Male,Offered
2765,70.0,263463.0,2022-01-03,836,Male,Offered
2767,3.0,673.0,2017-08-03,838,Female,Offered
2776,19.98,32610.0,2021-03-26,839,Female,Offered
2778,100.0,174504.0,2021-03-16,842,Male,Offered
2793,129.99,339143.0,2021-05-31,843,Female,Offered
2801,73.99,280120.0,2021-12-15,845,Female,Offered
2803,133.7,196088.0,2021-02-26,846,Male,Offered
2804,32.5,56408.0,2021-03-08,848,Male,Offered
2805,6.5,7577.0,2021-01-16,850,Male,Offered
2824,49.0,146388.0,2021-08-18,852,Male,Offered
2830,249.0,766016.0,2021-08-07,853,Male,Offered
2847,318.0,1090000.0,2021-09-10,854,Male,Offered
2862,125.0,521261.0,2021-11-17,855,Female,Offered
2865,115.0,344553.0,2021-09-26,857,Female,Offered
2894,136.0,386834.0,2021-09-29,861,Female,Offered
2900,197.25,546958.0,2021-08-06,862,Male,Offered
2902,120.0,566934.0,2021-12-01,867,Female,Offered
2903,333.0,706653.0,2021-04-12,871,Male,Offered
2906,17.49,34152.0,2021-02-21,874,Female,Offered
2914,3.49,793.0,2020-07-02,875,Female,Offered
2927,267.0,670974.0,2021-08-04,877,Male,Offered
2929,31.5,77728.0,2021-04-15,879,Male,Offered
2933,69.0,230581.0,2021-08-23,880,Male,Offered
2960,250.0,618685.0,2022-01-26,883,Female,Offered
2974,41.99,109128.0,2021-08-01,886,Female,Offered
2976,888.8,2910000.0,2021-08-29,888,Female,Offered
3017,199.99,663817.0,2021-08-23,891,Male,Offered
3019,84.0,343876.0,2021-12-24,897,Male,Offered
3025,78.45,190207.0,2022-01-25,898,Female,Offered
3028,89.69,422774.0,2021-11-10,900,Male,Offered
3034,90.0,336853.0,2021-12-29,906,Male,Offered
3081,97.77,408080.0,2021-12-06,907,Female,Offered
3082,909.0,1580000.0,2021-03-12,909,Male,Offered
3084,135.0,638812.0,2021-11-10,913,Male,Offered
3098,20.5,40803.0,2021-06-21,914,Female,Offered
3107,130.0,366687.0,2021-08-05,915,Male,Offered
3112,75.0,176465.0,2021-07-30,916,Female,Offered
3117,500.0,1390000.0,2021-08-06,918,Male,Offered
3118,5.0,1760.0,2020-09-27,919,Male,Offered
3139,274.0,1030000.0,2021-12-14,920,Male,Offered
3141,420.69,788819.0,2021-02-22,921,Female,Offered
3151,84.9,268456.0,2021-08-27,923,Male,Offered
3177,696.97,2830000.0,2021-12-22,924,Male,Offered
3178,5.0,1760.0,2020-09-27,926,Male,Offered
3184,0.0,0.0,2022-01-26,927,Female,Offered
3186,3.0,673.0,2017-08-03,931,Female,Offered
3191,0.0,0.0,2021-09-02,939,Male,Offered
3195,50.0,147662.0,2021-08-09,940,Male,Offered
3207,324.5,1420000.0,2021-10-30,943,Male,Offered
3211,80.0,325930.0,2021-05-12,945,Male,Offered
3214,110.0,209852.0,2021-07-17,948,Female,Offered
3228,0.0,0.0,2021-02-22,950,Male,Offered
3229,23.0,8659.0,2020-09-15,951,Female,Offered
3237,69.69,220634.0,2021-08-09,952,Female,Offered
3247,750.0,3080000.0,2021-12-26,959,Male,Offered
3248,4.0,1498.0,2020-09-15,960,Female,Offered
3250,77.77,292124.0,2022-01-01,962,Male,Offered
3263,73.11,189761.0,2021-08-01,965,Male,Offered
3268,119.0,538775.0,2021-11-14,973,Male,Offered
3270,125.0,451955.0,2021-09-16,974,Female,Offered
3275,22.99,47650.0,2021-04-09,981,Male,Offered
3278,48.9,120663.0,2021-04-15,982,Female,Offered
3293,64.0,195759.0,2022-01-20,983,Female,Offered
3309,98.0,388464.0,2021-12-23,985,Female,Offered
3310,0.0,0.0,2021-03-11,987,Zombie,Offered
3312,101.0,478796.0,2021-11-11,988,Female,Offered
3313,140.0,454397.0,2021-08-28,990,Female,Offered
3318,100.0,296694.0,2021-08-08,991,Female,Offered
3329,65.0,189170.0,2021-08-06,992,Female,Offered
3334,24.5,42259.0,2021-03-16,993,Male,Offered
3335,11.0,18960.0,2021-02-08,994,Female,Offered
3339,90.0,218150.0,2022-01-25,996,Female,Offered
3369,211.0,874418.0,2021-12-10,998,Male,Offered
3411,110.0,418716.0,2021-12-28,1001,Male,Offered
3414,95.0,204163.0,2021-04-12,1002,Male,Offered
3416,22.0,32572.0,2021-03-05,1003,Male,Offered
3420,142.0,462635.0,2021-08-29,1004,Female,Offered
3429,299.0,1280000.0,2021-10-30,1005,Male,Offered
3439,25.75,47877.0,2021-06-25,1006,Male,Offered
3452,72.5,274479.0,2021-12-15,1007,Male,Offered
3459,125.0,519201.0,2021-12-06,1008,Male,Offered
3464,150.0,509477.0,2021-09-15,1009,Male,Offered
3468,50.0,170951.0,2021-05-05,1010,Female,Offered
3503,150.0,682049.0,2021-11-07,1011,Female,Offered
3504,0.29,83.0,2017-06-27,1012,Male,Offered
3526,112.0,399450.0,2022-01-05,1013,Male,Offered
3538,200.0,670606.0,2021-08-24,1014,Male,Offered
3549,24.89,98173.0,2021-05-13,1015,Female,Offered
3555,1.5,273.0,2019-11-03,1020,Male,Offered
3559,2.5,615.0,2019-06-05,1022,Male,Offered
3589,344.9,1010000.0,2021-09-25,1027,Male,Offered
3602,78.95,191419.0,2022-01-25,1029,Male,Offered
3641,24.0,83631.0,2021-05-06,1030,Male,Offered
3645,0.0,0.0,2021-04-02,1032,Female,Offered
3646,8.25,14090.0,2021-02-08,1035,Female,Offered
3649,1.0,298.0,2017-09-11,1036,Male,Offered
3656,888.89,2880000.0,2021-08-28,1037,Female,Offered
3658,27.0,61077.0,2021-04-13,1041,Female,Offered
3664,29.0,57790.0,2021-04-08,1042,Female,Offered
3670,118.88,469632.0,2021-09-06,1043,Female,Offered
3673,27.7,50049.0,2021-03-10,1044,Male,Offered
3677,40.0,73604.0,2021-02-18,1045,Male,Offered
3685,0.0,0.0,2021-08-28,1048,Male,Offered
3686,0.34,102.0,2017-06-24,1050,Female,Offered
3691,0.44,59.0,2020-01-03,1052,Female,Offered
3696,23.93,57930.0,2021-07-30,1054,Male,Offered
3698,0.99,106.0,2019-01-31,1060,Male,Offered
3703,76.0,299660.0,2021-12-23,1062,Male,Offered
3707,33.0,58464.0,2021-03-18,1068,Male,Offered
3724,0.0,0.0,2021-08-02,1071,Female,Offered
3735,0.0,0.0,2022-01-25,1072,Male,Offered
3736,6.0,8342.0,2021-01-20,1074,Male,Offered
3749,31.98,78913.0,2021-04-15,1075,Male,Offered
3750,50.0,31645.0,2020-12-18,1082,Female,Offered
3752,0.4,119.0,2017-10-25,1083,Female,Offered
3762,23.0,41015.0,2021-03-19,1084,Male,Offered
3786,79.95,324105.0,2021-12-25,1085,Male,Offered
3789,26.0,19147.0,2020-12-30,1086,Female,Offered
3791,333.0,1110000.0,2021-10-02,1088,Male,Offered
3793,333.0,1110000.0,2021-10-02,1089,Male,Offered
3795,333.0,1110000.0,2021-10-02,1090,Female,Offered
3811,102.0,351198.0,2021-10-12,1091,Male,Offered
3853,99.99,473881.0,2021-12-01,1092,Female,Offered
3858,155.0,297372.0,2021-02-22,1093,Male,Offered
3873,200.0,534864.0,2021-08-04,1094,Male,Offered
3879,100.0,333341.0,2021-08-23,1095,Male,Offered
3882,7.4,11546.0,2021-02-03,1096,Female,Offered
3884,0.15,118.0,2017-12-21,1097,Male,Offered
3895,24.5,46434.0,2021-03-14,1100,Male,Offered
3916,88.0,330903.0,2022-01-01,1102,Female,Offered
3920,0.0,0.0,2022-01-25,1109,Male,Offered
3931,118.0,329795.0,2021-09-24,1110,Female,Offered
3933,11.11,4974.0,2020-11-10,1111,Male,Offered
3936,110.0,509766.0,2021-11-14,1113,Male,Offered
3942,255.0,984236.0,2021-09-04,1115,Female,Offered
3976,299.0,1020000.0,2021-09-07,1116,Male,Offered
3994,69.0,168486.0,2021-07-30,1118,Male,Offered
4024,0.0,0.0,2021-08-07,1119,Zombie,Offered
4051,179.99,559132.0,2022-01-19,1123,Female,Offered
4085,49.0,87025.0,2021-02-23,1127,Male,Offered
4088,26.99,74239.0,2021-04-30,1129,Male,Offered
4089,9.0,3095.0,2020-09-25,1130,Female,Offered
4092,0.0,0.0,2021-05-13,1138,Female,Offered
4119,99.0,321269.0,2022-01-20,1139,Female,Offered
4120,100.0,329440.0,2021-05-04,1140,Female,Offered
4122,115.0,372130.0,2021-08-27,1142,Female,Offered
4128,150.0,499128.0,2021-09-14,1143,Male,Offered
4129,0.28,53.0,2017-07-28,1144,Male,Offered
4136,41.0,108615.0,2021-08-01,1146,Male,Offered
4147,400.0,1260000.0,2021-08-26,1147,Male,Offered
4157,0.0,0.0,2021-08-23,1151,Female,Offered
4173,149.0,483596.0,2021-08-28,1155,Male,Offered
4183,200.0,72750.0,2020-09-15,1156,Female,Offered
4186,350.0,1200000.0,2021-09-19,1160,Male,Offered
4209,93.95,402531.0,2021-11-18,1161,Female,Offered
4213,119.99,213190.0,2021-03-18,1162,Female,Offered
4243,160.0,389976.0,2022-01-25,1163,Female,Offered
4244,0.5,158.0,2017-06-28,1164,Male,Offered
4247,0.18,127.0,2018-05-15,1170,Male,Offered
4248,137.0,437353.0,2021-08-29,1171,Male,Offered
4253,125.1,427133.0,2021-09-19,1173,Female,Offered
4255,128.0,430080.0,2021-10-04,1175,Male,Offered
4257,15.0,27653.0,2021-02-13,1176,Female,Offered
4258,330.0,987971.0,2021-10-01,1177,Male,Offered
4259,0.55,162.0,2017-08-09,1178,Male,Offered
4262,112.5,392499.0,2021-10-13,1179,Male,Offered
4272,99.0,382358.0,2022-01-04,1180,Male,Offered
4280,77.97,237085.0,2022-01-08,1181,Male,Offered
4287,339.0,1420000.0,2021-11-22,1182,Male,Offered
4313,199.69,760228.0,2022-01-05,1183,Male,Offered
4315,135.0,442575.0,2021-10-02,1184,Male,Offered
4319,159.0,486815.0,2021-09-23,1185,Male,Offered
4329,103.0,404648.0,2021-09-04,1186,Female,Offered
4354,104.9,443356.0,2021-10-21,1187,Female,Offered
4356,125.0,530101.0,2021-11-22,1189,Male,Offered
4373,0.0,0.0,2021-11-01,1190,Zombie,Offered
4374,86.0,410521.0,2021-11-09,1191,Male,Offered
4377,0.0,0.0,2022-01-05,1194,Male,Offered
4383,25.0,44298.0,2021-03-16,1196,Female,Offered
4385,50.0,168066.0,2021-05-19,1198,Female,Offered
4397,145.55,597481.0,2021-12-24,1203,Male,Offered
4412,35.0,110929.0,2021-05-03,1205,Female,Offered
4467,180.0,446215.0,2022-01-25,1209,Female,Offered
4476,100.0,406890.0,2021-12-24,1210,Female,Offered
4478,0.35,97.0,2017-07-03,1211,Male,Offered
4484,24.99,42405.0,2021-03-23,1212,Female,Offered
4497,120.0,539900.0,2021-11-06,1214,Female,Offered
4516,58.14,183170.0,2021-08-09,1215,Male,Offered
4518,0.45,129.0,2017-06-27,1216,Male,Offered
4519,285.0,886453.0,2022-01-20,1221,Male,Offered
4541,219.0,533780.0,2022-01-25,1222,Male,Offered
4545,23.0,39554.0,2021-03-08,1224,Female,Offered
4550,179.0,614140.0,2021-10-05,1225,Female,Offered
4551,11.11,4463.0,2020-09-03,1232,Female,Offered
4568,69.0,144964.0,2021-07-12,1234,Female,Offered
4571,0.1,71.0,2018-05-15,1236,Male,Offered
4576,5.0,6005.0,2021-01-21,1238,Male,Offered
4581,65.0,160051.0,2021-06-10,1240,Male,Offered
4600,109.0,460335.0,2021-10-26,1241,Male,Offered
4602,0.0,0.0,2021-08-06,1242,Male,Offered
4612,84.99,152240.0,2021-03-16,1243,Female,Offered
4620,1.95,402.0,2020-05-23,1244,Male,Offered
4643,215.0,776008.0,2021-09-16,1251,Female,Offered
4645,0.25,22.0,2018-12-13,1252,Male,Offered
4673,200.0,855140.0,2021-11-24,1253,Female,Offered
4695,0.0,0.0,2021-12-24,1254,Male,Offered
4699,0.4,84.0,2019-08-09,1256,Male,Offered
4701,0.19,56.0,2017-06-29,1257,Male,Offered
4702,0.45,91.0,2017-07-31,1258,Male,Offered
4711,124.99,517112.0,2021-10-24,1261,Female,Offered
4712,0.75,201.0,2019-05-26,1262,Male,Offered
4713,0.5,168.0,2017-10-15,1264,Female,Offered
4714,0.11,56.0,2017-12-11,1265,Female,Offered
4717,25.0,47555.0,2021-02-18,1266,Male,Offered
4726,129.85,568516.0,2021-10-29,1267,Female,Offered
4729,33.99,60838.0,2021-03-21,1268,Female,Offered
4743,103.0,404228.0,2021-09-05,1269,Male,Offered
4751,139.99,634083.0,2021-12-03,1270,Male,Offered
4758,999.99,3200000.0,2021-08-29,1271,Male,Offered
4759,6.0,2206.0,2020-10-01,1275,Male,Offered
4772,129.74,375951.0,2021-09-28,1279,Male,Offered
4774,12.0,22956.0,2021-02-18,1280,Male,Offered
4796,79.0,193518.0,2022-01-22,1281,Male,Offered
4798,22.65,66881.0,2021-05-20,1282,Male,Offered
4799,0.25,67.0,2017-07-04,1284,Male,Offered
4801,1.1,948.0,2018-01-02,1286,Male,Offered
4809,130.0,397635.0,2022-01-20,1287,Male,Offered
4817,60.0,128457.0,2021-04-11,1288,Male,Offered
4820,133.0,421296.0,2021-08-29,1289,Female,Offered
4822,121.9,412490.0,2021-08-31,1290,Male,Offered
4837,24.95,44634.0,2021-03-16,1299,Female,Offered
4851,85.0,235637.0,2021-08-06,1302,Female,Offered
4852,0.09,26.0,2017-11-01,1306,Male,Offered
4855,230.0,813544.0,2021-09-01,1308,Male,Offered
4862,250.0,1030000.0,2021-10-21,1311,Female,Offered
